x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.002252, -0.000155, -0.000034 
-0.002278, -0.000157, -0.000035 
-0.002368, -0.000163, -0.000036 
-0.002462, -0.000170, -0.000038 
-0.002549, -0.000176, -0.000039 
-0.002639, -0.000182, -0.000040 
-0.002730, -0.000188, -0.000042 
-0.002821, -0.000194, -0.000043 
-0.002910, -0.000200, -0.000045 
-0.003001, -0.000207, -0.000046 
-0.003092, -0.000213, -0.000047 
-0.003182, -0.000219, -0.000049 
-0.003272, -0.000225, -0.000050 
-0.003363, -0.000232, -0.000051 
-0.003453, -0.000238, -0.000053 
-0.003544, -0.000244, -0.000054 
-0.003633, -0.000250, -0.000056 
-0.003725, -0.000257, -0.000057 
-0.003815, -0.000263, -0.000058 
-0.003905, -0.000269, -0.000060 
-0.003995, -0.000275, -0.000061 
-0.001888, -0.000002, -0.000139 
-0.001890, 0.000003, -0.000143 
-0.001893, 0.000008, -0.000148 
-0.001895, 0.000013, -0.000152 
-0.001898, 0.000018, -0.000156 
-0.001900, 0.000023, -0.000161 
-0.001903, 0.000029, -0.000166 
-0.001906, 0.000033, -0.000170 
-0.001908, 0.000038, -0.000174 
-0.001911, 0.000043, -0.000179 
-0.001913, 0.000048, -0.000183 
-0.001916, 0.000053, -0.000187 
-0.001918, 0.000058, -0.000192 
-0.001921, 0.000063, -0.000196 
-0.001923, 0.000068, -0.000201 
-0.001926, 0.000073, -0.000205 
-0.001929, 0.000078, -0.000210 
-0.001931, 0.000083, -0.000214 
-0.001934, 0.000088, -0.000218 
-0.000081, -0.001226, -0.000054 
-0.000005, -0.001277, -0.000052 
0.000070, -0.001327, -0.000049 
0.000145, -0.001377, -0.000046 
0.000220, -0.001427, -0.000044 
0.000296, -0.001478, -0.000041 
0.000371, -0.001528, -0.000039 
0.000447, -0.001579, -0.000036 
0.000521, -0.001629, -0.000033 
0.000597, -0.001679, -0.000031 
0.000672, -0.001730, -0.000028 
0.000747, -0.001780, -0.000025 
0.000822, -0.001830, -0.000023 
0.000898, -0.001880, -0.000020 
0.000973, -0.001931, -0.000017 
0.001048, -0.001981, -0.000015 
