x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.001185, -0.000906, 0.001494 
0.001186, -0.000906, 0.001494 
0.001190, -0.000910, 0.001499 
0.001209, -0.000924, 0.001523 
0.001228, -0.000939, 0.001548 
0.001247, -0.000953, 0.001572 
0.001266, -0.000968, 0.001596 
0.001286, -0.000983, 0.001620 
0.001304, -0.000997, 0.001644 
0.001324, -0.001012, 0.001668 
0.001343, -0.001026, 0.001692 
0.001362, -0.001041, 0.001716 
0.001381, -0.001056, 0.001740 
0.001400, -0.001070, 0.001764 
0.001425, -0.001089, 0.001795 
0.001438, -0.001099, 0.001812 
0.001457, -0.001114, 0.001836 
0.001476, -0.001128, 0.001860 
0.001495, -0.001143, 0.001884 
0.001514, -0.001158, 0.001908 
0.001534, -0.001172, 0.001933 
0.001553, -0.001187, 0.001956 
0.001572, -0.001201, 0.001980 
0.001591, -0.001216, 0.002005 
0.001610, -0.001231, 0.002029 
0.001629, -0.001245, 0.002053 
0.001648, -0.001260, 0.002077 
0.001667, -0.001274, 0.002101 
0.001686, -0.001289, 0.002125 
0.001705, -0.001304, 0.002149 
0.001724, -0.001318, 0.002173 
0.001744, -0.001333, 0.002197 
0.001763, -0.001347, 0.002221 
0.001782, -0.001362, 0.002245 
0.001801, -0.001377, 0.002269 
0.001820, -0.001391, 0.002293 
0.001839, -0.001406, 0.002317 
0.001858, -0.001420, 0.002341 
0.001877, -0.001435, 0.002365 
0.001896, -0.001450, 0.002389 
0.001915, -0.001464, 0.002413 
0.002417, -0.001695, 0.001411 
0.002443, -0.001713, 0.001418 
0.002470, -0.001731, 0.001426 
0.002497, -0.001749, 0.001433 
