x(m), y(m), heading(rad)  
0.000000, 0.000000, -0.001435 
0.000000, 0.000000, -0.001472 
0.000000, 0.000000, -0.001502 
0.000000, 0.000000, -0.001463 
0.000000, 0.000000, -0.001425 
0.000000, 0.000000, -0.001396 
0.000000, 0.000000, -0.001366 
0.000000, 0.000000, -0.001333 
0.000000, 0.000000, -0.001299 
0.000000, 0.000000, -0.001265 
0.000000, 0.000000, -0.001231 
0.000000, 0.000000, -0.001197 
0.000000, 0.000000, -0.001163 
0.000000, 0.000000, -0.001129 
0.000000, 0.000000, -0.001096 
0.000000, 0.000000, -0.001062 
0.000000, 0.000000, -0.001028 
0.000000, 0.000000, -0.000996 
0.000000, 0.000000, -0.000962 
0.000000, 0.000000, -0.000913 
0.000000, 0.000000, -0.000864 
0.000000, 0.000000, -0.000834 
0.000000, 0.000000, -0.000806 
0.000000, 0.000000, -0.000763 
0.000000, 0.000000, -0.000719 
0.000000, 0.000000, -0.000670 
0.000000, 0.000000, -0.000620 
0.000000, 0.000000, -0.000579 
0.000000, 0.000000, -0.000540 
0.000000, 0.000000, -0.000506 
0.000168, -0.000460, 0.355190 
0.000170, -0.000465, 0.355210 
0.000172, -0.000472, 0.355243 
